时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 10:36:13.403,COM6,-0.012,0.083,1.011,-1.831,0.732,-0.916,3.483,2.082,60.738,-475,6152,11865,36.56,,,,,,,,,,,,-0.86249,-0.01703,-0.03104,-0.50476
 10:36:13.516,COM6,-0.013,0.075,1.015,-1.709,0.732,-1.038,3.384,2.071,60.656,-460,6251,11894,36.52,,,,,,,,,,,,-0.86285,-0.01636,-0.03052,-0.50418
 10:36:13.620,COM6,-0.016,0.085,1.01,-1.282,1.038,-0.671,3.378,2.082,60.573,-477,6317,11902,36.54,,,,,,,,,,,,-0.86322,-0.0163,-0.03055,-0.50354
 10:36:13.702,COM6,-0.016,0.077,1.01,0.488,1.038,-0.671,3.373,2.12,60.518,-422,6248,11904,36.56,,,,,,,,,,,,-0.86346,-0.01611,-0.03082,-0.50311
 10:36:13.809,COM6,-0.012,0.083,1.01,-0.977,0.488,-1.099,3.439,2.12,60.447,-446,6258,11878,36.54,,,,,,,,,,,,-0.86377,-0.0166,-0.0311,-0.50256
 10:36:13.898,COM6,-0.014,0.082,1.012,-0.122,0.732,-0.61,3.461,2.093,60.353,-457,6036,11873,36.56,,,,,,,,,,,,-0.86417,-0.01691,-0.03098,-0.50186
 10:36:14.005,COM6,-0.014,0.086,1.01,0.427,0.916,-0.671,3.56,2.109,60.298,-435,6007,11862,36.52,,,,,,,,,,,,-0.86441,-0.01761,-0.03149,-0.5014
 10:36:14.121,COM6,-0.014,0.088,1.009,0.916,0.732,-0.732,3.713,2.109,60.238,-465,5946,11848,36.56,,,,,,,,,,,,-0.86462,-0.01877,-0.0322,-0.50092
 10:36:14.199,COM6,-0.012,0.094,1.01,1.343,0.488,-0.671,3.9,2.104,60.172,-418,5935,11815,36.55,,,,,,,,,,,,-0.8649,-0.02023,-0.03293,-0.50037
 10:36:14.306,COM6,-0.015,0.097,1.009,0.61,0.793,-0.61,4.065,2.087,60.112,-474,5933,11796,36.53,,,,,,,,,,,,-0.86511,-0.02155,-0.03354,-0.49988
 10:36:14.391,COM6,-0.014,0.097,1.009,0.183,0.793,-0.854,4.158,2.104,60.046,-471,5967,11787,36.52,,,,,,,,,,,,-0.86539,-0.02222,-0.03403,-0.49933
 10:36:14.550,COM6,-0.017,0.103,1.007,1.648,0.916,-0.793,4.329,2.115,59.974,-469,5937,11781,36.53,,,,,,,,,,,,-0.86566,-0.0235,-0.03485,-0.49875
 10:36:14.609,COM6,-0.015,0.105,1.007,1.221,0.671,-0.732,4.548,2.142,59.919,-481,5959,11740,36.54,,,,,,,,,,,,-0.86588,-0.02505,-0.03601,-0.49823
 10:36:14.689,COM6,-0.014,0.111,1.006,1.526,0.671,-0.671,4.763,2.137,59.854,-470,5968,11743,36.52,,,,,,,,,,,,-0.86609,-0.0267,-0.0369,-0.49771
 10:36:14.798,COM6,-0.013,0.11,1.007,1.648,0.671,-0.671,4.977,2.131,59.793,-384,5986,11711,36.56,,,,,,,,,,,,-0.8663,-0.02835,-0.03775,-0.49719
 10:36:14.932,COM6,-0.014,0.122,1.004,0.427,0.732,-0.671,5.169,2.126,59.738,-423,5999,11687,36.52,,,,,,,,,,,,-0.86649,-0.02988,-0.03851,-0.4967
 10:36:14.988,COM6,-0.013,0.117,1.006,-0.366,0.488,-0.916,5.229,2.109,59.661,-437,6000,11675,36.52,,,,,,,,,,,,-0.86682,-0.0304,-0.03867,-0.49609
 10:36:15.094,COM6,-0.015,0.123,1.004,-0.732,0.977,-0.671,5.284,2.109,59.59,-472,6002,11664,36.55,,,,,,,,,,,,-0.8671,-0.03085,-0.03888,-0.49554
 10:36:15.230,COM6,-0.015,0.121,1.004,-1.282,1.099,-0.61,5.262,2.148,59.54,-391,6010,11637,36.56,,,,,,,,,,,,-0.86734,-0.03055,-0.03906,-0.49515
 10:36:15.309,COM6,-0.014,0.12,1.005,-1.587,0.916,-0.61,5.224,2.181,59.485,-342,6008,11667,36.53,,,,,,,,,,,,-0.86758,-0.03012,-0.03909,-0.49475
 10:36:15.408,COM6,-0.016,0.117,1.006,-1.831,0.61,-0.793,5.103,2.17,59.409,-468,5986,11673,36.55,,,,,,,,,,,,-0.86792,-0.0293,-0.03851,-0.49423
 10:36:15.502,COM6,-0.016,0.112,1.007,-0.854,0.916,-0.671,5.054,2.186,59.348,-475,5995,11664,36.57,,,,,,,,,,,,-0.86823,-0.02884,-0.03839,-0.49377
 10:36:15.610,COM6,-0.016,0.112,1.007,0.183,0.671,-0.671,5.076,2.192,59.282,-462,5999,11699,36.54,,,,,,,,,,,,-0.8685,-0.02899,-0.03851,-0.49326
 10:36:15.715,COM6,-0.015,0.116,1.005,0.61,0.61,-0.916,5.186,2.186,59.211,-303,5997,11672,36.52,,,,,,,,,,,,-0.86877,-0.02988,-0.03894,-0.49268
 10:36:15.803,COM6,-0.013,0.12,1.005,0,0.366,-0.854,5.29,2.159,59.134,-281,6017,11690,36.55,,,,,,,,,,,,-0.86908,-0.03085,-0.03915,-0.49203
 10:36:15.909,COM6,-0.013,0.116,1.01,-0.549,0.671,-0.793,5.328,2.137,59.057,-324,6009,11651,36.54,,,,,,,,,,,,-0.86938,-0.03125,-0.03912,-0.49149
 10:36:16.000,COM6,-0.016,0.119,1.008,-0.488,0.732,-0.793,5.4,2.131,58.98,-418,6020,11654,36.51,,,,,,,,,,,,-0.86969,-0.03186,-0.03937,-0.49088
 10:36:16.113,COM6,-0.014,0.117,1.007,-0.488,0.977,-0.793,5.449,2.153,58.925,-471,6010,11606,36.54,,,,,,,,,,,,-0.86993,-0.03217,-0.03973,-0.49042
 10:36:16.230,COM6,-0.015,0.119,1.005,-1.831,0.916,-0.916,5.422,2.148,58.848,-477,6000,11645,36.56,,,,,,,,,,,,-0.87024,-0.03198,-0.03955,-0.48987
 10:36:16.309,COM6,-0.015,0.116,1.007,-1.709,0.793,-0.793,5.328,2.159,58.782,-439,6017,11636,36.58,,,,,,,,,,,,-0.87057,-0.03125,-0.03922,-0.48935
 10:36:16.418,COM6,-0.015,0.117,1.007,-0.854,0.977,-0.732,5.295,2.17,58.722,-369,6008,11626,36.55,,,,,,,,,,,,-0.87085,-0.03098,-0.03915,-0.48892
 10:36:16.507,COM6,-0.015,0.118,1.006,-0.549,0.671,-0.793,5.312,2.186,58.656,-447,6012,11652,36.53,,,,,,,,,,,,-0.87112,-0.03104,-0.03931,-0.4884
 10:36:16.598,COM6,-0.015,0.12,1.005,-0.671,0.61,-0.732,5.317,2.175,58.585,-334,6013,11670,36.55,,,,,,,,,,,,-0.87143,-0.03116,-0.03925,-0.48785
 10:36:16.711,COM6,-0.014,0.118,1.008,-1.038,0.732,-0.732,5.323,2.175,58.519,-452,6003,11620,36.51,,,,,,,,,,,,-0.8717,-0.03125,-0.03925,-0.48737
 10:36:16.795,COM6,-0.015,0.124,1.004,-0.305,0.732,-0.793,5.356,2.175,58.453,-488,6015,11612,36.54,,,,,,,,,,,,-0.87195,-0.03146,-0.03937,-0.48688
 10:36:16.899,COM6,-0.015,0.118,1.006,-0.549,0.366,-0.732,5.383,2.175,58.387,-480,6013,11686,36.52,,,,,,,,,,,,-0.87225,-0.03171,-0.03946,-0.48633
 10:36:17.007,COM6,-0.018,0.122,1.005,-0.427,0.793,-0.732,5.433,2.164,58.321,-477,6004,11655,36.56,,,,,,,,,,,,-0.8725,-0.03217,-0.03958,-0.48584
 10:36:17.093,COM6,-0.014,0.119,1.007,0.916,0.427,-0.977,5.493,2.17,58.244,-265,6014,11637,36.53,,,,,,,,,,,,-0.8728,-0.03262,-0.03986,-0.48523
 10:36:17.228,COM6,-0.015,0.114,1.007,-1.16,1.099,-0.61,5.565,2.159,58.184,-416,6021,11603,36.56,,,,,,,,,,,,-0.87305,-0.03323,-0.04004,-0.48474
 10:36:17.318,COM6,-0.013,0.132,1.004,0.122,0.549,-0.732,5.68,2.159,58.118,-483,6022,11611,36.57,,,,,,,,,,,,-0.87329,-0.03418,-0.04056,-0.48419
 10:36:17.403,COM6,-0.013,0.126,1.005,-1.221,0.671,-0.793,5.674,2.148,58.041,-486,6036,11647,36.55,,,,,,,,,,,,-0.87363,-0.03418,-0.04037,-0.48361
 10:36:17.508,COM6,-0.012,0.126,1.005,-0.854,0.854,-0.549,5.685,2.148,57.975,-404,6021,11597,36.53,,,,,,,,,,,,-0.8739,-0.0343,-0.04044,-0.48309
 10:36:17.628,COM6,-0.014,0.128,1.007,-0.549,1.099,-0.61,5.751,2.17,57.925,-338,6032,11598,36.52,,,,,,,,,,,,-0.87408,-0.03473,-0.04083,-0.4827
 10:36:17.712,COM6,-0.014,0.13,1.007,-0.977,0.61,-0.732,5.746,2.181,57.865,-386,6028,11609,36.53,,,,,,,,,,,,-0.87436,-0.03467,-0.04089,-0.48221
 10:36:17.792,COM6,-0.013,0.13,1.004,-0.793,0.854,-0.61,5.74,2.186,57.805,-430,6042,11609,36.55,,,,,,,,,,,,-0.8746,-0.03461,-0.04089,-0.48175
 10:36:17.913,COM6,-0.017,0.125,1.005,-0.488,0.549,-0.671,5.735,2.186,57.744,-422,6026,11612,36.56,,,,,,,,,,,,-0.87485,-0.03458,-0.04086,-0.48129
 10:36:18.052,COM6,-0.014,0.116,1.009,-0.916,0.671,-0.549,5.669,2.192,57.706,-401,6044,11575,36.52,,,,,,,,,,,,-0.87503,-0.03409,-0.04062,-0.48105
 10:36:18.113,COM6,-0.006,0.128,1.006,-0.549,0.854,-0.549,5.696,2.181,57.651,-305,6027,11603,36.53,,,,,,,,,,,,-0.87524,-0.03436,-0.04059,-0.48062
 10:36:18.199,COM6,-0.059,0.142,1.002,-12.634,4.456,5.554,5.191,2.269,57.881,-169,6010,11645,36.56,,,,,,,,,,,,-0.87445,-0.03003,-0.03925,-0.48251
 10:36:18.319,COM6,-0.044,0.147,1,-28.809,13.611,10.803,3.301,2.977,58.964,-136,6172,11829,36.52,,,,,,,,,,,,-0.87018,-0.0123,-0.03677,-0.49112
 10:36:18.402,COM6,-0.036,0.074,1.011,26.733,2.258,3.235,2.944,3.444,59.546,-211,6340,11960,36.54,,,,,,,,,,,,-0.86765,-0.00735,-0.03882,-0.49548
 10:36:18.522,COM6,-0.043,0.108,1.01,1.892,1.648,0.305,3.95,3.466,59.694,130,5985,11848,36.58,,,,,,,,,,,,-0.86691,-0.01483,-0.04337,-0.49625
 10:36:18.609,COM6,-0.025,0.123,1.001,-5.005,0.977,-0.427,4.081,3.565,59.7,202,5957,11802,36.54,,,,,,,,,,,,-0.86685,-0.01538,-0.04468,-0.49622
 10:36:18.689,COM6,-0.034,0.055,1.009,-1.343,0.183,0.183,3.307,3.483,59.656,219,6207,11851,36.55,,,,,,,,,,,,-0.86713,-0.00992,-0.04071,-0.49622
 10:36:18.798,COM6,-0.03,0.083,1.009,3.296,0.916,0.061,3.4,3.45,59.661,231,6069,11907,36.52,,,,,,,,,,,,-0.8671,-0.01074,-0.04086,-0.49622
 10:36:18.907,COM6,-0.046,0.1,1.006,0.916,1.77,0.183,3.691,3.516,59.667,163,6064,11840,36.56,,,,,,,,,,,,-0.86707,-0.01266,-0.04266,-0.49609
 10:36:18.988,COM6,-0.038,0.085,1.01,-2.747,0.427,-0.854,3.609,3.615,59.689,188,5938,11863,36.52,,,,,,,,,,,,-0.86697,-0.01163,-0.04303,-0.49628
 10:36:19.098,COM6,-0.118,0.074,1.012,-2.686,1.221,-0.671,3.494,3.598,59.634,188,5918,11864,36.54,,,,,,,,,,,,-0.86722,-0.0108,-0.04239,-0.49591
 10:36:19.203,COM6,-0.063,0.083,1.011,15.869,16.968,4.761,4.153,4.427,60.073,145,5949,11840,36.52,,,,,,,,,,,,-0.86514,-0.01199,-0.05151,-0.49863
 10:36:19.300,COM6,-0.133,0.108,1.004,18.127,2.502,3.418,5.202,4.73,60.364,81,5995,11735,36.54,,,,,,,,,,,,-0.86368,-0.01849,-0.05844,-0.50018
 10:36:19.410,COM6,-0.1,0.235,0.985,1.038,0.732,5.554,6.273,5.032,61.035,312,6075,11636,36.5,,,,,,,,,,,,-0.86053,-0.02481,-0.06555,-0.50446
 10:36:19.498,COM6,-0.062,0.144,1.004,2.197,-1.465,-0.427,7.026,4.982,61.359,444,5924,11514,36.52,,,,,,,,,,,,-0.85892,-0.03052,-0.06854,-0.50647
 10:36:19.605,COM6,-0.06,0.161,0.997,3.784,0.244,-1.16,7.581,4.757,61.265,471,5717,11481,36.54,,,,,,,,,,,,-0.85916,-0.03571,-0.06931,-0.50558
 10:36:19.714,COM6,-0.049,0.167,1,6.836,-0.488,-1.16,8.113,4.708,61.166,478,5717,11407,36.52,,,,,,,,,,,,-0.85944,-0.03998,-0.07126,-0.50458
 10:36:19.810,COM6,-0.057,0.151,1,6.592,-1.099,-2.93,8.74,4.592,60.93,370,5746,11285,36.52,,,,,,,,,,,,-0.86023,-0.04538,-0.07306,-0.50247
 10:36:19.897,COM6,-0.04,0.192,0.99,2.502,-1.892,-2.563,9.179,4.471,60.694,313,5788,11217,36.51,,,,,,,,,,,,-0.86108,-0.04935,-0.07401,-0.50052
 10:36:20.003,COM6,-0.053,0.128,1.009,3.296,0,-2.136,8.987,4.312,60.452,116,5764,11216,36.52,,,,,,,,,,,,-0.86221,-0.04874,-0.07184,-0.49893
 10:36:20.111,COM6,-0.016,0.145,1.004,3.784,-5.493,-6.348,8.992,4.065,59.952,71,5772,11274,36.53,,,,,,,,,,,,-0.86435,-0.0502,-0.06979,-0.49539
 10:36:20.196,COM6,-0.006,0.171,0.996,12.146,-10.62,-18.372,9.767,3.323,58.843,165,5797,11152,36.54,,,,,,,,,,,,-0.86868,-0.05994,-0.06699,-0.48706
 10:36:20.304,COM6,0.001,0.181,0.989,-10.681,-4.944,-9.399,9.855,2.73,56.563,-60,5822,11087,36.56,,,,,,,,,,,,-0.87802,-0.06436,-0.06161,-0.47012
 10:36:20.410,COM6,-0.075,0.122,1.012,-1.16,-0.61,-6.226,9.377,2.477,56.113,-38,5814,11163,36.52,,,,,,,,,,,,-0.8801,-0.06198,-0.05743,-0.4671
 10:36:20.493,COM6,-0.038,0.03,1.049,-21.79,5.615,2.258,8.822,2.84,56.069,-55,5779,11196,36.54,,,,,,,,,,,,-0.88062,-0.05621,-0.05795,-0.46677
 10:36:20.600,COM6,-0.02,0.167,1.001,-17.822,2.869,2.014,7.949,2.972,56.283,-74,5703,11330,36.52,,,,,,,,,,,,-0.88016,-0.04886,-0.05551,-0.46878
 10:36:20.750,COM6,-0.008,0.147,1.003,-3.174,-0.61,-2.136,7.026,2.933,56.272,-67,6020,11453,36.54,,,,,,,,,,,,-0.88055,-0.04193,-0.05142,-0.46915
 10:36:20.802,COM6,-0.068,0.159,0.999,-5.615,1.892,-1.221,6.79,2.884,56.003,-45,6098,11449,36.52,,,,,,,,,,,,-0.88174,-0.04044,-0.04999,-0.46719
 10:36:20.914,COM6,-0.023,0.22,0.983,-6.836,3.296,-6.409,6.482,3.208,55.69,-38,6107,11509,36.52,,,,,,,,,,,,-0.88315,-0.03693,-0.05115,-0.46475
 10:36:20.995,COM6,-0.017,0.221,0.974,-13.489,4.089,0.183,5.828,3.307,55.464,-58,6066,11548,36.51,,,,,,,,,,,,-0.88425,-0.03156,-0.04916,-0.46323
 10:36:21.106,COM6,-0.042,0.144,0.996,-16.479,6.287,1.038,4.477,3.604,55.47,-78,5983,11665,36.55,,,,,,,,,,,,-0.88452,-0.01993,-0.04596,-0.46371
 10:36:21.238,COM6,-0.057,0.109,1.001,-9.216,2.197,-1.404,2.977,3.873,55.355,-51,6259,11857,36.55,,,,,,,,,,,,-0.88513,-0.00729,-0.04196,-0.46329
 10:36:21.300,COM6,-0.034,0.036,1.02,-14.832,0.305,-4.028,1.615,3.95,55.118,-24,6307,11997,36.51,,,,,,,,,,,,-0.88611,0.00345,-0.03705,-0.46188
 10:36:21.462,COM6,0.066,0.004,1.017,-18.127,2.93,-1.709,0.132,3.911,54.794,-252,6248,12126,36.56,,,,,,,,,,,,-0.88727,0.01465,-0.03085,-0.45984
 10:36:21.491,COM6,-0.628,-0.316,1.094,5.859,29.053,24.231,-2.104,5.323,56.047,-147,6422,12362,36.56,,,,,,,,,,,,-0.8812,0.03799,-0.03235,-0.46997
 10:36:21.647,COM6,0.118,-2.171,2.307,-45.105,8.24,74.28,-4.318,6.899,60.958,244,6553,12611,36.56,,,,,,,,,,,,-0.85843,0.06293,-0.03275,-0.5079
 10:36:21.702,COM6,-0.269,-0.073,1.021,-3.418,-4.089,-7.935,-2.802,5.724,64.556,624,6248,12561,36.52,,,,,,,,,,,,-0.84344,0.0473,-0.02914,-0.53421
 10:36:21.822,COM6,0.313,-0.323,1.005,-87.646,-42.236,-64.88,-8.218,3.741,62.122,536,6496,12882,36.56,,,,,,,,,,,,-0.85269,0.07819,0.00903,-0.51636
 10:36:21.903,COM6,0.009,0.004,0.995,17.334,12.085,-59.326,-10.481,2.983,55.871,-57,6773,13205,36.51,,,,,,,,,,,,-0.87833,0.09283,0.01984,-0.46844
 10:36:22.015,COM6,-0.224,-0.252,1.035,50.171,19.775,30.334,-7.938,4.048,54.86,-343,6859,13035,36.51,,,,,,,,,,,,-0.8837,0.07767,0.00055,-0.46146
 10:36:22.096,COM6,-0.064,0.178,0.973,12.695,10.62,3.662,-3.812,5.702,56.525,-173,6592,12639,36.55,,,,,,,,,,,,-0.87836,0.05283,-0.02808,-0.47412
 10:36:22.206,COM6,-0.05,-0.003,1.008,-5.005,-5.493,-9.766,-3.477,5.477,56.426,-142,6587,12536,36.54,,,,,,,,,,,,-0.87906,0.04932,-0.02777,-0.47324
 10:36:22.313,COM6,-0.088,-0.015,1.003,-4.944,-2.502,-4.333,-3.977,4.999,55.69,-159,6570,12553,36.49,,,,,,,,,,,,-0.88208,0.05106,-0.02234,-0.46771
 10:36:22.404,COM6,-0.098,-0.006,0.999,-32.471,14.221,11.597,-5.389,5.63,56.157,-136,6513,12665,36.51,,,,,,,,,,,,-0.87912,0.06451,-0.02118,-0.47162
 10:36:22.568,COM6,-0.072,-0.174,1.004,-37.048,-1.953,-6.775,-9.047,6.004,56.294,11,6774,13016,36.52,,,,,,,,,,,,-0.87579,0.09412,-0.00888,-0.47324
 10:36:22.663,COM6,-0.061,-0.121,0.989,-9.827,-0.671,-9.277,-10.887,5.532,55.415,-145,6801,13289,36.49,,,,,,,,,,,,-0.87814,0.10623,0.00153,-0.46637
 10:36:22.747,COM6,-0.063,-0.189,0.984,-14.099,-1.16,-7.507,-12.36,5.197,54.668,-98,6780,13397,36.5,,,,,,,,,,,,-0.87997,0.11624,0.00934,-0.46036
 10:36:22.805,COM6,0.055,-0.25,0.978,-15.869,0,-6.836,-13.914,4.883,54.086,-85,6717,13589,36.54,,,,,,,,,,,,-0.88089,0.12701,0.0173,-0.45551
 10:36:22.916,COM6,-0.079,-0.143,0.96,16.479,4.883,-60.425,-13.623,3.922,50.087,-490,6729,13588,36.52,,,,,,,,,,,,-0.89731,0.1218,0.01935,-0.42374
 10:36:23.021,COM6,-0.03,-0.085,0.991,-0.427,3.113,-9.888,-13.035,3.631,45.895,-892,6810,13466,36.52,,,,,,,,,,,,-0.91299,0.11676,0.0152,-0.3905
 10:36:23.133,COM6,-0.101,-0.342,0.991,-16.846,18.005,24.963,-14.54,4.422,47.23,-879,6780,13588,36.51,,,,,,,,,,,,-0.90619,0.13123,0.01553,-0.40155
 10:36:23.201,COM6,-0.075,-0.286,0.991,-16.479,2.075,5.432,-15.925,5.663,48.862,-674,6701,13749,36.56,,,,,,,,,,,,-0.89767,0.14624,0.01263,-0.41534
 10:36:23.306,COM6,-0.11,-0.272,0.969,4.883,5.981,5.127,-15.43,5.977,48.933,-638,6719,13754,36.51,,,,,,,,,,,,-0.89777,0.14343,0.00845,-0.41623
 10:36:23.403,COM6,-0.148,-0.227,0.986,5.615,2.197,2.197,-14.299,6.438,49.235,-685,6741,13671,36.52,,,,,,,,,,,,-0.89764,0.1362,0.00107,-0.41901
 10:36:23.498,COM6,-0.122,-0.333,1.019,27.1,-6.287,-10.254,-12.876,6.158,48.988,-686,6776,13544,36.52,,,,,,,,,,,,-0.90042,0.12402,-0.00217,-0.41684
 10:36:23.633,COM6,-0.065,-0.001,0.964,-2.625,-15.625,-49.866,-11.19,4.153,45.577,-909,6854,13278,36.53,,,,,,,,,,,,-0.91553,0.10379,0.00446,-0.38846
 10:36:23.728,COM6,-0.04,-0.153,1.02,40.771,8.423,-27.466,-11.124,4.521,41.006,-1301,6557,13201,36.54,,,,,,,,,,,,-0.93011,0.10446,-0.00284,-0.35193
 10:36:23.811,COM6,0.57,-0.063,0.986,7.751,-0.854,27.405,-10.08,4.636,43.989,-1232,6467,13147,36.52,,,,,,,,,,,,-0.92148,0.0965,-0.00449,-0.37607
 10:36:23.902,COM6,0.518,-0.114,1.165,-113.342,-23.56,23.254,-16.1,3.499,36.238,-1652,6462,13474,36.54,,,,,,,,,,,,-0.93921,0.14246,0.01477,-0.31183
 10:36:24.008,COM6,0.158,-0.445,1.061,-31.372,-11.23,-5.005,-20.358,2.126,34.041,-2021,6487,14061,36.52,,,,,,,,,,,,-0.93997,0.17429,0.03424,-0.2912
 10:36:24.115,COM6,-0.142,0.033,0.905,-31.555,-14.343,-2.38,-20.215,1.104,34.118,-2202,6495,14202,36.52,,,,,,,,,,,,-0.94058,0.17056,0.04239,-0.29041
 10:36:24.197,COM6,-0.035,-0.563,0.884,12.695,3.723,29.419,-22.258,0.571,34.931,-2217,6462,14435,36.49,,,,,,,,,,,,-0.93561,0.18561,0.05322,-0.29541
 10:36:24.303,COM6,-0.311,-0.052,1.013,-47.363,60.181,88.562,-20.358,4.757,39.93,-1601,6732,14298,36.52,,,,,,,,,,,,-0.92175,0.1799,0.02185,-0.34268
 10:36:24.405,COM6,-0.226,-0.616,0.842,-33.875,20.203,30.212,-34.629,10.8,44.011,-895,6756,15451,36.53,,,,,,,,,,,,-0.87067,0.30838,0.02768,-0.38208
 10:36:24.511,COM6,-0.214,-0.871,0.742,-35.278,14.221,-0.061,-35.848,12.486,44.006,-658,6815,16029,36.52,,,,,,,,,,,,-0.86432,0.32242,0.01868,-0.38538
 10:36:24.619,COM6,0.046,-0.196,0.823,-15.686,27.771,-4.211,-36.019,14.194,43.511,-661,6844,16082,36.55,,,,,,,,,,,,-0.86227,0.32849,0.00458,-0.38528
 10:36:24.699,COM6,-0.691,-0.415,0.967,18.005,24.902,23.499,-36.354,16.765,41.094,-617,6884,16060,36.56,,,,,,,,,,,,-0.86414,0.33762,-0.02136,-0.37247
 10:36:24.811,COM6,-0.257,-0.569,0.679,13.916,39.612,-31.25,-36.354,19.182,37.595,-768,6743,15851,36.55,,,,,,,,,,,,-0.87003,0.34219,-0.05072,-0.35107
 10:36:24.900,COM6,-0.364,-0.658,0.864,-8.667,31.921,11.902,-37.079,21.736,34.651,-862,6557,15731,36.49,,,,,,,,,,,,-0.87094,0.35132,-0.07767,-0.3345
 10:36:25.036,COM6,-0.581,-0.538,0.775,4.761,14.404,4.333,-37.579,24.686,33.464,-896,6762,15664,36.49,,,,,,,,,,,,-0.86578,0.35959,-0.10321,-0.33221
 10:36:25.095,COM6,-0.552,-0.483,0.561,-8.118,13.306,6.531,-37.974,26.719,32.075,-932,6873,15588,36.51,,,,,,,,,,,,-0.86337,0.36459,-0.12253,-0.32642
 10:36:25.210,COM6,-0.519,-0.576,0.644,-26.123,4.15,4.028,-39.562,27.889,32.997,-714,6866,15672,36.52,,,,,,,,,,,,-0.85242,0.37936,-0.12415,-0.33759
 10:36:25.326,COM6,-0.387,-0.536,0.648,-19.653,-8.606,23.01,-41.094,28.878,34.766,-666,6852,15923,36.53,,,,,,,,,,,,-0.83917,0.3941,-0.12128,-0.35443
 10:36:25.405,COM6,-0.713,-0.638,0.706,-38.574,-6.531,9.827,-41.38,29.592,37.205,-459,6848,16116,36.55,,,,,,,,,,,,-0.82837,0.39996,-0.11743,-0.37405
 10:36:25.511,COM6,-0.422,-0.344,0.643,35.461,-19.592,4.822,-41.38,29.493,38.584,-176,6862,16227,36.54,,,,,,,,,,,,-0.82413,0.40115,-0.11185,-0.38376
 10:36:25.593,COM6,-0.474,-0.702,0.598,-19.409,-20.386,9.216,-41.704,28.405,41.056,-176,6865,16356,36.59,,,,,,,,,,,,-0.81772,0.40356,-0.09369,-0.39948
 10:36:25.710,COM6,-0.222,-0.573,0.693,-63.477,-50.72,-20.63,-41.649,25.318,44.324,134,6856,16453,36.53,,,,,,,,,,,,-0.81512,0.3985,-0.05884,-0.41617
 10:36:25.793,COM6,-0.577,-0.634,0.71,-5.554,-10.803,-2.563,-43.775,22.769,46.791,118,6528,16809,36.49,,,,,,,,,,,,-0.80557,0.40814,-0.02298,-0.42874
 10:36:25.902,COM6,-0.348,-0.603,0.692,12.329,16.235,-29.602,-44.182,22.626,45.698,160,6495,16921,36.53,,,,,,,,,,,,-0.80856,0.41043,-0.02429,-0.42081
 10:36:26.006,COM6,-0.377,-0.688,0.716,-14.343,-18.677,-5.066,-44.127,21.341,45.61,171,6493,16922,36.52,,,,,,,,,,,,-0.81253,0.40677,-0.01511,-0.41711
 10:36:26.114,COM6,-0.353,-0.719,0.607,-13.672,-0.549,-40.039,-45.593,19.347,45.341,-124,6519,17014,36.52,,,,,,,,,,,,-0.81342,0.41214,0.00427,-0.41034
 10:36:26.195,COM6,-0.401,-0.742,0.511,-9.644,-15.686,3.54,-47.071,17.946,45.319,-70,6561,17186,36.5,,,,,,,,,,,,-0.81165,0.41907,0.01999,-0.40634
 10:36:26.302,COM6,-0.249,-0.448,0.716,-9.216,-70.984,17.7,-47.889,16.897,49.818,48,6303,17416,36.54,,,,,,,,,,,,-0.79474,0.42065,0.04727,-0.43484
 10:36:26.408,COM6,0.161,-0.465,0.808,22.522,-91.37,14.893,-46.527,13.887,58.26,619,6282,17543,36.53,,,,,,,,,,,,-0.77332,0.39651,0.09384,-0.48563
 10:36:26.514,COM6,-0.239,-1.143,0.45,-108.337,-17.883,4.578,-50.356,10.668,62.93,1070,6105,17863,36.54,,,,,,,,,,,,-0.74789,0.40521,0.14935,-0.50406
 10:36:26.596,COM6,-0.291,-0.25,0.464,10.376,-8.179,-30.579,-49.422,10.618,63.545,1091,5979,17977,36.55,,,,,,,,,,,,-0.74857,0.39813,0.14771,-0.50912
 10:36:26.702,COM6,0.401,-0.759,0.386,67.383,-57.251,18.86,-48.307,9.36,66.583,1313,6020,17876,36.51,,,,,,,,,,,,-0.74179,0.38177,0.16159,-0.52707
 10:36:26.808,COM6,2.48,-0.447,2.106,90.82,-118.652,-35.767,-39.37,3.17,74.317,1831,6166,17000,36.53,,,,,,,,,,,,-0.74442,0.28409,0.18262,-0.57593
 10:36:26.914,COM6,2.535,0.331,1.06,-354.248,-66.772,74.646,-43.237,5.922,86.347,2647,5781,16653,36.49,,,,,,,,,,,,-0.664,0.30118,0.21671,-0.64908
 10:36:26.995,COM6,-0.443,0.323,0.095,102.356,-251.77,-246.033,-39.644,-21.627,85.523,2179,6036,16496,36.49,,,,,,,,,,,,-0.72156,0.12469,0.35574,-0.58063
 10:36:27.102,COM6,0.494,-2.205,-0.08,143.799,-493.774,-326.355,-28.982,-69.011,78.964,-250,6676,15406,36.49,,,,,,,,,,,,-0.7059,-0.18958,0.55441,-0.39786
